46.055695 -1.083559 7.7 4
46.055609 -1.083624 7.6 4
46.055531 -1.083664 7.5 4
46.055444 -1.083703 7.5 4
46.055363 -1.083749 7.4 4
46.05528 -1.08379 7.3 4
46.055198 -1.083839 7.2 4
46.055123 -1.083902 7.1 5
46.055035 -1.083971 7 4
46.054956 -1.084045 6.8 5
46.054879 -1.084107 6.6 4
46.054798 -1.084189 6.5 5
46.054712 -1.084269 6.5 5
46.054629 -1.084324 6.5 5
46.054547 -1.08438 6.3 3
46.05446 -1.084436 6.1 5
46.054361 -1.084477 5.9 5
46.054284 -1.084516 5.7 4
46.05419 -1.084529 5.5 5
46.054098 -1.084483 5.4 5
46.054035 -1.08441 5.4 3
46.053973 -1.084333 5.4 4
46.0539 -1.084239 5.4 5
46.053808 -1.084306 5.2 4
46.053726 -1.08439 5 5
46.053649 -1.084469 5 4
46.053577 -1.084553 5 4
46.053506 -1.084653 5 5
46.05343 -1.08471 5 4
46.053338 -1.084731 5 4
46.053255 -1.084741 5 5
46.053166 -1.084746 5 5
46.05309 -1.084793 4.9 5
46.053059 -1.084911 4.8 5
46.053061 -1.085037 4.7 4
46.053065 -1.085158 4.6 4
46.053076 -1.08529 4.5 4
46.053082 -1.085413 4.5 4
46.05309 -1.085536 4.3 4
46.053101 -1.085668 4.1 5
46.053117 -1.08581 3.9 5
46.05315 -1.085938 3.7 5
46.053182 -1.08606 3.5 4
46.053223 -1.086186 3.5 5
46.053267 -1.086286 3.4 4
46.053309 -1.086412 3.3 5
46.053344 -1.086543 3.2 5
46.053389 -1.086653 3.1 5
46.053405 -1.086789 3 4
46.053414 -1.086924 3 4
46.053423 -1.087059 3 5
46.053432 -1.0872 3 5
46.053443 -1.087333 3.1 4
46.053454 -1.087458 3.2 4
46.053459 -1.08758 3.3 4
46.053454 -1.087714 3.4 4
46.053464 -1.087858 3.5 6
46.053477 -1.087998 3.5 4
46.053486 -1.088135 3.6 4
46.053539 -1.088231 3.9 4
46.053627 -1.088295 4.2 5
46.053681 -1.088385 4.1 4
46.053725 -1.088499 4 4
46.053781 -1.088587 3.8 4
46.053846 -1.088659 3.6 4
46.053914 -1.088734 3.5 5
46.053958 -1.088845 3.3 4
46.053988 -1.088976 3.1 5
46.054049 -1.089065 2.9 4
46.054152 -1.089072 2.7 5
46.054248 -1.08906 2.5 4
46.054333 -1.089037 2.2 4
46.05443 -1.089028 2.3 4
46.054503 -1.088977 2.4 4
46.054581 -1.088932 2.5 4
46.054678 -1.088926 2.5 4
46.054775 -1.08893 2.6 4
46.054857 -1.08895 2.7 4
46.054954 -1.088942 2.8 5
46.055039 -1.088926 2.9 4
46.055143 -1.088918 3.3 5
46.055202 -1.089 3.5 5
46.055259 -1.089097 3.8 4
46.055334 -1.08918 4.1 4
46.055425 -1.089243 4.4 5
46.055506 -1.08929 4.6 4
46.055591 -1.089313 4.9 4
46.055686 -1.08928 5.2 5
46.055773 -1.089258 5.5 5
46.055861 -1.089255 5.6 5
46.05596 -1.08924 5.8 5
46.056057 -1.089212 5.7 4
46.056147 -1.089177 5.6 4
46.056225 -1.089105 5.5 5
46.056307 -1.08906 5.5 4
46.056389 -1.089028 5.4 4
46.056492 -1.089 5.3 4
46.056575 -1.088985 5.2 5
46.056682 -1.089013 5.5 6
46.056765 -1.089005 5.9 3
46.056849 -1.089002 6.4 3
46.056944 -1.08903 6.8 5
46.057019 -1.089083 7.3 4
46.057096 -1.08915 7.7 4
46.057165 -1.089234 8.2 5
46.057235 -1.089294 8.6 4
46.057324 -1.089335 9.1 4
46.057421 -1.089334 9.5 5
46.057512 -1.089345 10 4
46.057598 -1.089334 10 4
46.057679 -1.089319 10 4
46.05777 -1.089308 10 6
46.057865 -1.089302 10 5
46.057947 -1.089304 10 4
46.058041 -1.089284 10 5
46.058129 -1.089273 10 5
46.058217 -1.089262 10 4
46.0583 -1.08926 10 3
46.058382 -1.089263 10 4
46.058472 -1.089298 9.6 4
46.058559 -1.089355 9.3 4
46.058636 -1.089402 8.9 4
46.058714 -1.089459 8.5 4
46.058793 -1.089535 8.2 4
46.058873 -1.089615 7.8 4
